OTUID,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species,Confidence
02ff4fb24ab65d1e5c443f6655eaf208,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.995281256
e6d8280450e220256b09eff402b68899,Eukaryota,TSAR,Alveolata,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Halodinium,Halodinium_verrucatum,0.875909098
7025cfa44892f03399748f2d0537c3e3,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.998024867
15bd7f4d9f2f2fd67510dec3d6d64d0e,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.998024829
6d39eaf8aeb4a4f6516df1169f00190d,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.99764516
86f676f3c2ee13d6e6254a3c83e1042e,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.997192525
d471aaf3b284a92f4300d9d7546544e4,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.985159676
c0baaf14f29af7433d07e3e982603d45,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.983615403
f76963a09ce71a38373c6e35619efd3e,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.977760185
2b9c47cefb62104e4678e05ddc46b13a,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.978058455
94e1028f00a0a8e3589b37aefac4129a,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.975935214
1cb10c64a32c359fa3e3af17f4145b80,Eukaryota,Obazoa,Opisthokonta,,,,,,,0.996561255
f6a75227749aa70ff7b1f1c1c696f197,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.934924268
39af3a16d7b1b6e7db7301b71186c199,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,,0.996982472
d19ede7b196f2bce4fca8f0051169872,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellata_XX_Clade-2,Sphaeroeca,,0.997868964
d2839255dd0af1188e8e540fc64b2d9c,Eukaryota,Obazoa,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.977509618
402c567b1690211d6c66c6c1c576fd87,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,,0.999872754
be59b8c29a7b7e07686873e44f046520,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,,0.99306667
0216cbf91162348da14476e16fc95466,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,,0.99303408
d3a73d770f2eec9862ab2befd258495e,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.977998143
4ba4bf914ec47ec038024fbec375352a,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,,0.992953389
75d00ae818e9db80b46215a59e5dd56b,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,,,0.788212919
728d64cb6c70fcf8ece1b575567a6c80,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,,,0.810759018
214af8e8cf67a54da4fd9ea986b00839,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,,0.990961303
ca0499c82d3653ce6ac201377f1a6376,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,,,,0.991066534
9d0c40f97ab42244f6833a6277fb4178,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,,,0.999995273
709547bde940fc99ae3ad8f68ffa6ecb,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,,0.999862748
cabdee7d1ee73ecd0e99e4b445d2b1ed,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,,0.931480979
63693007d7be4c30415cb97361e3c25f,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_aestivalis,0.727096466
4ff35a9815867e6e536039310941b442,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.936102255
3149ed62123990508595bd723e491cc3,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.925578751
35e955117feec8b13a045c49f831ad48,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.989538656
974d026d44cc28850a22127c52108858,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.812263432
adbc8f8048b09c9b001d84ea83b3ac46,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.778522043
cb5e8fe16ff0bd098221bfa1f63a3a1b,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.808085204
ef8421bd8b97bd5b27496b1f949dde28,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.908669008
b4b12926e78ca8da174e06dc318a12f6,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,,0.927567431
c7406c3706e5343819a0df43fc371364,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,,,0.960980436
d912ba3c8b1f0a4f9925deb5f4628497,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.845987565
09bcfd14489bcf5c565094e5c8bd48f8,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.872508621
c604985f1f3b489032a38a9a814d9843,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,,,,0.70060351
81c0a33e4629218f9aa2171e4cdf9734,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.950169452
4c806bae9e8d0aefb537b3144ec4355c,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.966201464
daef675f51c7adfe08aaf93d89d41b24,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.960190337
6b121228a6cca583afd361c79f34385a,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.964618991
320fb4da4540673699a05830228af326,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,0.965391768
32a85db7cfb623526b6b88964ac37d0b,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Hartmannellidae,Glaeseria,Glaeseria_mira,0.937143164
292fd58db81380cfb2c32ca6207359a3,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Hartmannellidae,Saccamoeba,Saccamoeba_sp.,1
fa3d52a506a0814168816fe78300f78b,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Trithigmostoma,,0.966166391
11ccc15fe689b572dcacb37d25a9cbbe,Eukaryota,TSAR,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Monocystis,Monocystis_sp.,0.999409052
8c6ad8928c2faee4959b6daeefc218bd,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,,,,,0.995099536
a7240829a45bba3a5bbddbec139afe1f,Eukaryota,TSAR,Alveolata,Ciliophora,Litostomatea,,,,,0.999999615
6c84d975110013adea0056b29812eea7,Eukaryota,TSAR,Alveolata,Ciliophora,Armophorea,Armophorea_X,Tropidoatractidae,Tropidoatractus,Tropidoatractus_acuminatus,0.999999787
4c871273843a46a523a0b06aad83aa1e,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999927893
9d94477913d36c610e09de0186908ed8,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999970491
1734a8c5b0db1f510c075f8a50346f0e,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999999878
736a0a901ec85bc9e15b3e02d88bbde9,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999999909
4ec1fcdbcce0e347fef967d535fe1ddf,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999999825
b17734c9afd2dc551107271c174a234d,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_X,Mataza-lineage,Mataza-lineage_X,Mataza-lineage_X_sp.,0.999827042
409fac21148a06806b087a71df46df2a,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,,,0.741867569
c5797bf2c80b498d132bb40f5bd0c2d7,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Urostylidae,Uroleptus,Uroleptus_sp.,0.961132603
40d68c8f33bb89047875687f6c5f52c0,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Urostylidae,Uroleptus,Uroleptus_sp.,0.953199714
97d66e805fe8cf23f1c39bd19043612e,Eukaryota,TSAR,Stramenopiles,Gyrista,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_sp.,0.729260745
0b524b030e1c41c6764c492c834a25dd,Eukaryota,CRuMs,Rigifilida,Rigifilida_X,Rigifilida_XX,Rigifilida_XXX,Rigifilida_XXXX,Micronuclearia,Micronuclearia_podoventralis,0.996147409
481c6e52a46d50869568e325909ea0a3,Eukaryota,Obazoa,Opisthokonta,Fungi,,,,,,0.928925951
12d1a6a1c273c3a61c2a3dcf61a8d20f,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Laboea,Laboea_strobila,0.772489827
7ed51203e3a46d351f3ab95c91db0fd8,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Laboea,Laboea_strobila,0.772488303
32b95508c445ee02d8e53cfb823a799e,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Laboea,Laboea_strobila,0.802825871
9608d896e31c842cf537b61fe2caa366,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Oligotrichida,Tontoniidae,Laboea,Laboea_strobila,0.79088818
dcdc87fc5c094676357faa5e6cc79b3b,Eukaryota,,,,,,,,,0.994831956
894c35554af45569a2e209a681d416f6,Eukaryota,,,,,,,,,0.995327845
3969a9992e80f79b3a3c47a5e8b95315,Eukaryota,TSAR,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,0.999808416
09250b940011e609bcff3a1d6f00bbdf,Eukaryota,TSAR,Alveolata,,,,,,,0.99901102
6b70ee6efcd7f4daae6fafbb3bc459fb,Eukaryota,TSAR,Alveolata,,,,,,,0.999023915
2766d381fa8cd11d62c3c8c4e9c13c6d,Eukaryota,TSAR,Alveolata,,,,,,,0.998957682
aec654b7a3392f6065da4d80d4be4ec6,Eukaryota,TSAR,Alveolata,,,,,,,0.999012066
22410b6fd06b7551850e9dddbb6988b8,Eukaryota,,,,,,,,,0.999435954
516e00c58de3d1083b3cdf7a87847eae,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Halteriidae,Halteriidae_X,Halteriidae_X_sp.,0.936618738
7886509400fe1704a55be01b42ea5676,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Pseudodendromonadales,Pseudodendromonadales_X,Pseudodendromonadales_XX,Pseudodendromonadales_XX_sp.,0.799441559
18a06289e8ad582221c4ffd469a27170,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.911269456
0ef44fb3104c6992289b487cfb1aca69,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,Cryptomonadales:nucl,Cryptomonadales_X:nucl,Geminigera:nucl,Geminigera_cryophila:nucl,0.703447286
87d62dd204009a373a9764faa7858485,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,,,,0.819712687
f901033b3690200afa8a04ae9620e89d,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,,0.999999656
98e56a56bfc5287314f8ebbab760350b,Eukaryota,Haptista,Centroplasthelida,Centroplasthelida_X,Pterocystida,Pterista,Heterophryidae,,,0.994615615
3b7e23a9edd677e8c9c1028d9cb31d11,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.832199169
66c180cedad10eef46762139610bb806,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.745581116
1192b121fe08cc160df2f764e3a6a8a2,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.747884646
8d84a6972ed8ee5402325a89efe728fd,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.813712635
d19921c8f5704c077d37767f2f03a7ad,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Cyclotrichium,Cyclotrichium_cyclokaryon,0.864451587
cc66c6abacd091d0c3c6e35acce26186,Eukaryota,TSAR,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Cyclotrichium,Cyclotrichium_cyclokaryon,0.860169508
5bd39d69ab6f8075e6bf40d42b0ce7ba,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,,,,,0.987531213
bdc0371d146f18a109aa5436896915d3,Eukaryota,Cryptista,Cryptophyta,Cryptophyta_X,Cryptophyceae,Cryptophyceae_X,Cryptophyceae_XX,Cryptophyceae_XXX,Cryptophyceae_XXX_sp.,0.995938402
eb62f2432ca383885caf14aa63fae395,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,,,0.970017026
9dffe76c8cf9958ef99662b8580da186,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadales_X,Ochromonadales_XX,Ochromonadales_XX_sp.,0.726674258
d3c78ff77ccc9e4b39114c5b298782e8,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Uroglenopsis,Uroglenopsis_turfosa,0.999934657
9abee99bc1848578473e38a4e4644a73,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,Chromophyton,,0.740640734
4066ddb105063a775f272d42e59661f0,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.811419916
c779053501ff80f8b215ed64953ebc97,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.813995691
d64b68d820010c89d2c388b80d4f700f,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.805159344
e47975aa694aa00b73689a978d936235,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.99851668
f3ea94e5363ad4ee03d28918c9d267d7,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,,,0.728436588
a1765be1a4c31990e70387f74fb0a7fe,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.999286379
466e0e06d9f15a6e18078ea836d147e0,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.999514372
dd172c5946ff7cbbe27e52673ae1a2d6,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.999080635
09579a9c292062b47b15243fbd5ba43f,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,,0.878102104
19c7dc886823252272273b9eb495dc11,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,,,,0.729978783
7ffaeef72c4de2ca49948a0fa5ca7f42,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,Chromophyton,,0.851512993
19d10bbf5434f10203c290f4ce148e31,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.712145616
e444e7d1c836aaef83282b3a42f15279,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.712615803
8c9dcbc72316b98d68a6ec20fe7aa3c1,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.711778909
271771d09a8d64f89d70f98d0b221108,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.751871766
1c4027cd9b794e76868ba5f51440a8ba,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.754144436
b9b1c114191b459b789c97b7b1664313,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Chrysosaccales,Chrysosaccaceae,,,0.747479731
828e73c26d37be3a08dc841a96f4e4f6,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.96670412
33e7fba3f0bc3db9d7afbad9596c0071,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.993074017
6480024c0bed8534c72a358d2920b3fe,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.992920315
76b7f0b05796b2bedf8b7200eb7a08a4,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.992901618
bec48c0332841c456393278a2a3ff91c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_minimum,0.820123999
c1250457fee3861eed2364c9526780ad,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Hibberdiales,Hibberdiales_Clade-Env-2,Hibberdiales_Clade-Env-2_X,Hibberdiales_Clade-Env-2_X_sp.,0.935552725
13df94eac2401e249195e00a27faa669,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Hibberdiales,Hibberdiales_Clade-Env-2,Hibberdiales_Clade-Env-2_X,Hibberdiales_Clade-Env-2_X_sp.,0.995191328
f29b9510a4e4e0d74a5c604e270bf8c3,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Hibberdiales,Hibberdiales_Clade-Env-2,Hibberdiales_Clade-Env-2_X,Hibberdiales_Clade-Env-2_X_sp.,0.994816144
e81248326472ac1d961be74b31281999,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.998223591
05b49c91bfdda082e2c8a90df97b171d,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,,,,,0.998173568
