Feature ID	Taxon	Confidence
a330d78bfbe024196d247cd0f744ce65	Eukaryota	0.9985407640082061
a876526b05a6b621823f6559b6e37b47	Eukaryota	0.9985225378140226
09bd950e20b397dbbafae68285e15a37	Eukaryota	0.9984913400816242
db26d0c1e57c3ed279edd069fbc6874c	Eukaryota	0.9985580242345531
a783c67bd3423b8810f5bc17ed349e7c	Eukaryota	0.9985152392247809
998a633fbb7fc9899bce4274223487ee	Eukaryota	0.9985421584948067
88ba5513d5c66c2ece71da8bf2c3dda3	Eukaryota	0.9985842003617377
e5ad5c7f1cbeb470a8c46a974cafa745	Eukaryota	0.998471048161534
fcd9b901224e29b046921b5d8d99f5fe	Eukaryota	0.9986761577729233
3a19e30cfc7d2338d72e7a80b3f82b24	Eukaryota	0.9985770300349317
a0dceb1867ceb8a15d4dc35823772e1e	Eukaryota	0.9984248969699796
9aa64c29655151e1872fba79d0c0b8ac	Eukaryota	0.9984301782097708
82fe8a821b927eb0af485e8af191884e	Eukaryota	0.998324686329612
055b3961c9b7f6c08861d890a856637d	Eukaryota	0.9979388017030697
0388446071bc3de2df61b19c8c40b64b	Eukaryota	0.9980242381998412
bf89ba51c363b21ac667876b4f5c205a	Eukaryota	0.9980287985892653
ff8961742553138490fb3bd3ca3d19d7	Eukaryota	0.9979989692342224
316888c4f0fa8ca2fb3430452597945a	Eukaryota	0.9983500899868956
1978ded548addff0b292803514db0a63	Eukaryota	0.9983837386278199
f103a9ec4ba0533ae5874aac15198796	Eukaryota	0.9984696394430326
36ce10423fdb350b69c39528bfa76c8e	Eukaryota	0.9985088850712517
f476d31adb581764d5250ac21993c3d8	Eukaryota	0.9981882507377633
44edab7230155f2f06d1ba668617b9c2	Eukaryota	0.9986200758156282
eca348d82642b25a595ac26a97c5d53a	Eukaryota	0.9980939433658546
df5ac7d8eacb538480fd2766f411629f	Eukaryota	0.9976968931669283
73495bd78171bbd4d705b30ffc77cd4a	Eukaryota	0.998128410106662
a6734a799bdfb497dae7336bea2ce477	Eukaryota	0.9985371662267538
4244b6b3842beb44fd334d8aa92e94e7	Eukaryota	0.9983814117372247
641b6566ba737ce0ac4e5e2472b327bf	Eukaryota	0.9985360281624265
0b6e2491abe8cd1c32c96c921124907d	Eukaryota	0.9985439182522182
8a7309a2eb72296124881944465df267	Eukaryota	0.9981164091314038
09a5cbdfe33a7ceb1aae7c8b9e3882a6	Eukaryota	0.9983563459095233
f5a3dd7413304809d624e998a9381c20	Eukaryota	0.9984945125350475
7eb256e4fc7deee8781baf6b1eb3086d	Eukaryota	0.9984888048143183
34600d359e83a8004bd67915de9d9030	Eukaryota	0.9984541623323462
4662a232268788080cc4d46b09129689	Eukaryota	0.9985091595824636
2b172dc1361db1ab9d6cce1285259235	Eukaryota	0.9986114419054217
fc9cc2f6a4713b05810f02d964fa00da	Eukaryota	0.9985558754203099
28425032c63537ea5a2ef0ee2a3b9020	Eukaryota	0.9979623881329975
f22400755e09f84402278bb31b2f721a	Eukaryota	0.9981515277896064
25f9d7e3e3c2f405b6477f346e6b0355	Eukaryota	0.9985111747368163
44ea8dad1c4df5a523ad323e3e0270a0	Eukaryota	0.9984468761936738
26ea8cf331366afedef94102c1d888a6	Eukaryota	0.9984844894916632
2fe25c8fba0ef0678d9f6c27b6239578	Eukaryota	0.9984645496872964
5d64de636931bedeccbd424a3c20e746	Eukaryota	0.9984141564485861
ff54df8d1198866b2ea982baa9afe8b8	Eukaryota	0.9986045954921301
b2d4e6443f439adfe305dffcf0cd4263	Eukaryota	0.9984634418481064
9a1d9d580f734c240f7a9ca24a6c2701	Eukaryota	0.9988460931167265
8f2089c07eee4008aa9864e72538c4ff	Eukaryota	0.9984910383935667
98c7f8c3163d30e9d6f61b92036bef3b	Eukaryota	0.9985116692552205
f14a8182ad2f4ad7adb8396ffdde02d3	Eukaryota	0.9983917633796626
f8c215e67b107ebcda2a503bb4e55def	Eukaryota	0.9984899956221457
5d984ccf89da4271ab8090101171c985	Eukaryota	0.9983103050810785
41e9ff2c110ffa3a6b35862aaa018d22	Eukaryota	0.9984774217915164
f01018c3ad85f2ecb992d841cc5081e6	Eukaryota	0.9981757044595846
ac7288419527d6c3c273f8b2d3974c3d	Eukaryota	0.998329590699068
50a3077ec25b8f634118600a983d48c6	Eukaryota	0.9982178715667167
b610d65f2a7e90e66c4e8ff326dd87cc	Eukaryota	0.9982945030239303
a895d98b5fe1202b16fea35935be46de	Eukaryota	0.9983311548386986
66c70d60df393601bbf13ba9ca124b44	Eukaryota	0.998438763087232
40e76f65a5643d3edff2c3274f61e77c	Eukaryota	0.9983174530178883
2716a921032f952fc1ffc8049b8540f8	Eukaryota	0.9984391815991942
13e2530c4c8cf0466a74cd4db6e4bb39	Eukaryota	0.998369124377239
c1f532ccfa2a0893d4c0766601046b39	Eukaryota	0.9986087189150223
aa09a28ec027ae2dbde1d7e48b64b90d	Eukaryota	0.9983923114302702
ef0b920bad2b393e74d128e61711001c	Eukaryota	0.998374932442882
a1c6dcfa822f982183df7b5a31abe9dd	Eukaryota	0.998444658723269
4b0e85b7651eb782be15a070cac990fc	Eukaryota	0.9985191145470056
0afdf2f387706f9591227d98765c192b	Eukaryota	0.9984695111221862
790daf60c0de89cc26c3f86306b42641	Eukaryota	0.9983889789036897
41b6091cff7e40660916cdec515d4896	Eukaryota	0.9984969606020918
ebd854ffd4477dc19798bc53b03bc7d2	Eukaryota	0.9985435170737504
169d036b8c238f6e7e776b976b12fcd7	Eukaryota	0.9984484972250166
2a71ee7b9c1fcf6a01ad599e2a756a8c	Eukaryota	0.9983650309277532
9d782f8f20733de3ea9a33c72a565c17	Eukaryota	0.9985371918709602
608d69b3b457d067d0e58274eac5f83d	Eukaryota	0.9984837023457437
e25bc01af16cb029317c97a9282c838e	Eukaryota	0.9984724220830596
53fbc17aa43c66a614486feb190300c6	Eukaryota	0.9986150882702345
81adcf095787b4fe97097e7c56acfaef	Eukaryota	0.9987298593972814
89d90fe1bbcbd268765fe8494a8bf432	Eukaryota	0.9984503683188126
41facbd9e0346341aff60cbbbae03d46	Eukaryota	0.9984539179217371
770764cfbd47d6ad9c097b453110adfb	Eukaryota	0.9983689128193454
f6108ad82e39bc4b2b91b098415d7789	Eukaryota	0.998438878855186
50db02897714671f8a5a135549af6111	Eukaryota	0.9984422739138339
ada47fb4004a9e3d659c39122b950156	Eukaryota	0.9984818611386456
32f983ded8b1da3823c892bccc110c31	Eukaryota	0.9983557655685411
cc06bcc8d701df383197e9e3de9a38c8	Eukaryota	0.9985717737024267
4289a2637c98ca9eedba8987e7db8e03	Eukaryota	0.9984670456085026
475cd556bd5ed83d3065627d47c99d5b	Eukaryota	0.998386718801022
439145c2b88d6c56dac5aa56c1b4086a	Eukaryota	0.9983065419290102
3ada028316ce818a5dbbcf21a4f25b7b	Eukaryota	0.9980637031993109
abfcc0e6b23e33f321c06b9381decc6a	Eukaryota	0.9984004645145403
c11d2cfaf1c223339a18ed33a5544075	Eukaryota	0.9985638901236635
b9906373af3e9fcaf4ab25ab3f37328f	Eukaryota	0.998334615570725
e71157af0367f549bbec2d6506008b62	Eukaryota	0.997983166525025
6275675733a0e4a4ac48ed1306f8b2dd	Eukaryota	0.9983931785944782
99c59c42b4469b95955a16c5a889cd17	Eukaryota	0.998365401273092
4601536a722da9f5a5ccb4dd9b636c38	Eukaryota	0.9984085086746661
747ef2c3e22444ea6e0a4b11481adf88	Eukaryota	0.9985418144912105
abce33491c5cffa8c305fb9ebc3dbdcd	Eukaryota	0.9982372889388413
36b2d7f987376726e459ed8eeb578303	Eukaryota	0.9985943619715669
1467d824d90dd0ed6d51785421f27ef5	Eukaryota	0.9986354772080721
f3ef3a981fa2c39848a485c6b5ce4d33	Eukaryota	0.998221784333198
4e3e0801a62a8842bcb58314553831f9	Eukaryota	0.9987194374328188
36b4d6c94ecb303ceff5f3cc9c453a4c	Eukaryota	0.9986206029237742
2741a954f7cf9c3ece9c13744c9e06d3	Eukaryota	0.9985405170614189
bffbf3f53aeb81a014013b2319242cba	Eukaryota	0.9986595055131269
0fb71f17a15273754fe25404f7af0ffe	Eukaryota	0.9987304446832141
31ff15cbab55690fa5a1f8df145c42c5	Eukaryota	0.9987107871550492
1c6abf24b24a86de88f1b422d3bac08a	Eukaryota	0.9986238592036847
8376d0beee5b4143cf0d22aa52746652	Eukaryota	0.9989097992413365
ef17853fc56306c9037c408edff97983	Eukaryota	0.9988175144523426
6f2357f1534a5b855c0dc800c00a71fc	Eukaryota	0.9988127832570279
4a80c0175250b636c2bb05cc14f5c3e2	Eukaryota	0.9988624576983726
e6d607449c5b9a5378062da4427e6d3b	Eukaryota	0.9988754083041118
0686a3d8fc810a721ccb5ca7c5ae935a	Eukaryota	0.9988194640811114
994a0d112c39fef96eb0754fa05234a4	Eukaryota	0.9989540591680413
b058f286382d59130dda4a763e4db29d	Eukaryota	0.9988586290485992
19062e4db27e54576e895fff53660e5d	Eukaryota	0.9989079864925248
4b0b3cfad4bbdb0c766c6db7481eda76	Eukaryota	0.9990042229936791
6ff62d77f1f7d6cc6060341478a6bb29	Eukaryota	0.9991521663549733
8be9171ba6c5fc4fbe7c1b0a1e52e983	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsa;Allapsa_vibrans;	0.7036517742350986
073e581ba135db342ff904784d5ea3ff	Eukaryota	0.9991099992361666
a40bdb8daaa5c340c022e21ddf1dd492	Eukaryota	0.9986998889920713
331c90672b399ecb475159cabcd6afee	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.844044548034312
e62b88d420992093323c4dfbe64f3ad0	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8437838338523371
617691df4710491cf0077f3b4ec665a5	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8509976062715494
36d357122b7fc8b1dac4960758fce170	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8445240369732909
2e417022dc2dae34395eaf12b3f8f68a	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.851644033199598
d63b3429861322a5a57b294f7e3cceb0	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8453833179213212
c109fb33b06ab7f0b1ca6897a645d016	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8475532000014998
7ab4afb70f15a797e31a91393c2276c9	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8683187954805743
49ba8d36cc6629c94ef08e2f7e0db21b	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8580520167263275
04166f3d241d5f5ba169f8d94dd7cd12	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8430466522526042
b28db7df4f05bcc2a971b68edb860ea5	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	0.8137218239155558
036a3b4216d1b566e828633138aac7f9	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9195287473221843
acc425019d19fc898863e0fb644cdddf	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9175057661299628
b1d4be1c85d71d6ecef82183e288fce4	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9182651167804973
f0c584a42639db0280d27296e1ebb20d	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9229558647847863
117ffc08578ff52c561b4ac6ddd74b37	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9170132585545527
62c1657976ee8551fa02b9a56e4b0671	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9164939812876591
79e5b71e59a03a64c064b2669ddc67f2	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9236831390063611
bcdfcc2dcd1017fbd27791bb412b4f07	Eukaryota;Obazoa;Opisthokonta	0.9397236555227471
134f0a473d1c7cfbb464a4968b4a0777	Eukaryota;Obazoa;Opisthokonta	0.9413157166044797
4d015635eac520c02dd9c98b12ba8aa2	Eukaryota;Obazoa;Opisthokonta	0.9388659951004419
41e9b0096e314b105e0ca559415bd285	Eukaryota;Obazoa;Opisthokonta	0.9411560432750237
cdc74a3eca436a568405926cca80b415	Eukaryota;Obazoa;Opisthokonta	0.9424536314963095
a89425d7b8f0c88163fb800db9336985	Eukaryota;Obazoa;Opisthokonta	0.9378282266012892
ac2de7d079e57bee10e2d94688ac43e1	Eukaryota;Obazoa;Opisthokonta	0.9431362158747663
c23b737e1d7d46b054052dc30b6b0e22	Eukaryota;Obazoa;Opisthokonta	0.9407732565754798
3b3107d147999db8d4419646396ed0c7	Eukaryota;Obazoa;Opisthokonta	0.9468814847169666
04b0c1941e883809bd8241827f80329e	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9049014181655213
2ec506f8efd289ff800a3dc8909316a1	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9076833710297973
30612b0e80bdea8a2de6d81b76a8784a	Eukaryota;Obazoa;Opisthokonta	0.9503017555148154
b94f976242a6104f1cbeb88a18ed6ddc	Eukaryota	0.9858003529429153
08694af050db8785bd4a2bef40125488	Eukaryota	0.985546496178251
96db482f6e28ac25a22fbdc8ae736343	Eukaryota;TSAR;Alveolata	0.9375187033539127
3d3d21ec15eebc41f8e73a42fcf54686	Eukaryota;TSAR;Alveolata	0.9813359370250219
05c12a6cb3d3214b5d821dad58a2744a	Eukaryota;TSAR;Alveolata	0.9801383232885297
5334acaf19391e32e73bf14e63895552	Eukaryota;TSAR;Alveolata	0.9807981714817039
d9c4509ba6d0f11cfd5b996b96d960be	Eukaryota;TSAR;Alveolata	0.9797702369627836
04ad337e87418f830d756c666d7710c0	Eukaryota;TSAR;Alveolata	0.9794271680244133
d9d5f4a7a854fcb2a4a28ac4b91c36a0	Eukaryota;TSAR;Alveolata	0.9829398953765992
ba1661dc8eb4fe4f47a85b05f4bef1ce	Eukaryota;TSAR;Alveolata	0.9790918530092665
cbec7091200a3963289b9c3de2ced913	Eukaryota;TSAR;Alveolata	0.976573058886321
e92fc2742a4b1b84e18d9c7f913251fd	Eukaryota;TSAR;Alveolata	0.9816874941087368
9bca66345a642fc3e3d4a778f39cf5b6	Eukaryota;TSAR;Alveolata	0.9782615733388124
96970d1a89c53daaafa3abe46b4ffa14	Eukaryota;TSAR;Alveolata	0.9168309557276808
f546a88ca44215fa78e781bc2f6e1f30	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9280831810874404
e3a9a415f35f35fda5d189f1ebcd96e0	Eukaryota	0.992646547638337
d02efd00cbf932bef472776db0af5be6	Eukaryota	0.9958418074754105
ea52decc92119c48ae086dc63e19f40d	Eukaryota	0.991969047138198
c0049065e3c5583a406304b75cbc7b70	Eukaryota	0.9948134171297967
f21f006ba36a150557a56112d62a47e9	Eukaryota	0.9948025643672701
4738c9eb63f3d7671ac1a78eeb69f04f	Eukaryota	0.9913133084490864
927c9f85a3ef6ab1ee2c8904a7dd1976	Eukaryota	0.9926234494261612
00e2f5af68a77d1b70ce7eddf40fc780	Eukaryota	0.9920812341394434
03693db85cba9bec1c5664c1cb1f43cf	Eukaryota	0.995898463473905
1b60d7d3b42390ce3f057f767f7fe33f	Eukaryota	0.9955304924852635
d006696022574a249515d8d437ccdc18	Eukaryota	0.9956518854085632
cf6dc898c7f0c918215872b3cfbe9f7d	Eukaryota	0.9958220939589534
d5da500d8df63a3f7ed6830dce485e68	Eukaryota	0.995408668133557
86aaa232c5f53c33bcd9eecef1c84a41	Eukaryota	0.9960483500292087
e5756658853c30e45e2c908d32b09362	Eukaryota	0.9960504531134472
12cf8bff4ee2d5f087e9484149c2040c	Eukaryota	0.9959640970094779
3ba62d83809a6ae06c3de02163d0ef96	Eukaryota	0.9961593111680752
f8886f03c7bf90fe580c910167a8293a	Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;LOS7N/I-lineage	0.9982165829210234
e878e3a635126252f497d4f2851fff04	Eukaryota	0.9909026886757198
fa6637f4a4135e5e00dcd652dcc02834	Eukaryota	0.9909796583855418
7e44e44ecc12be1a2c3273a93266f037	Eukaryota	0.9910673814341757
fc1beaa1bbb36e3eb45d0a46edaa5d2a	Eukaryota	0.9912162137361697
bc5a151cd84e9c9fcd839f228c10359e	Eukaryota	0.9909761301790188
2d0fda0c458d6d4501685dcf8e7be9e4	Eukaryota	0.990628975668945
a5ee4b0043ab3db55b88d675fe19782c	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae;Schizoplasmodium;Schizoplasmodium_cavostelioides;	0.9850700333313449
0cffa043ae7bf6c7db81a2c71b8aa9da	Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae;Schizoplasmodium;Schizoplasmodium_cavostelioides;	0.985537480281621
1b0113d0cfc88b07a28b7313f7751033	Eukaryota	0.975380002789698
b5bdbd710ff1fa279f4a961a2587cadf	Eukaryota	0.9763191719029811
2538e0dc91e6ebf04a5631498d6937fe	Eukaryota	0.977126611608643
96ce12bfbc43cdd2d8a292578ee9fc86	Eukaryota	0.9770108092362487
d1647c49693cb984cbafa334dc4acc4c	Eukaryota	0.9760479135306557
fef5699ae0ba7c1062246348e812b38e	Eukaryota	0.976086637032741
ab64e09e876ed113897cbc8a16b09ed2	Eukaryota	0.9757382870720607
6f9f5b9c2ffe401abeb8d52e41fcee44	Eukaryota	0.9958485694290735
4c977a193cfc42b1348638fc806232a7	Eukaryota	0.996111978504172
deb9a3d3ec0e3e97b803043ada47e84b	Eukaryota	0.9952102124895376
373356c58f90d08c5833d26da50ca43d	Eukaryota	0.9947649837480587
2c6321172d80bd8c4efcde3e61dd0ac9	Eukaryota	0.9953508402706523
359b99935d589148056ffffaaf1ce499	Eukaryota	0.9954536506410231
7db8954baf1d15546d27883f76559b9b	Eukaryota	0.995552371510613
854d584345533dd0c8b596bd95ecbccd	Eukaryota	0.9955237125291354
83d2dcc258ead6c483ca58542f367eca	Eukaryota	0.9957272238217519
734d87d36aaf86705c4da918ce103f81	Eukaryota	0.995289690709791
28ea640a1c8db782474c330f35aa6bc1	Eukaryota	0.9956281731313752
82265bf8d30d81b12fa4f138ec50e57a	Eukaryota	0.9957224838875219
6da2fab9072232342f924fe536818204	Eukaryota	0.995471862748273
da7b31e170510f23a97881fcad493ab6	Eukaryota	0.9945003141833874
0ce3b9b351c8221a2b61076eb4802868	Eukaryota	0.9951562159182369
80b37ad1019bee87d1b32692ba0d3fd9	Eukaryota	0.9956265090453363
19f3b46aca9ae61709c797572e33c3fa	Eukaryota	0.995376751101049
8c5a88f768265472dd9e4a933f000d07	Eukaryota	0.9953466660717927
8f8ca77c8d6cd5a3f4aee6f7a939d3b6	Eukaryota	0.9952328767824604
228ce21b7effaf782f48081dd153835a	Eukaryota	0.9953432506023143
b8ebfd927258f26985911ada75d32c1a	Eukaryota	0.9938523183601734
a20f526c6fc1285b56b25f262c51737d	Eukaryota	0.9935952415734836
07989a085521a4e4e315e3c2bbee9557	Eukaryota	0.9932459530789999
a540c7f0b45130c7f083a9f952eb91bb	Eukaryota	0.993529471576906
4eda22797d2ae967940e5139b18bdd67	Eukaryota	0.9939459126293104
8fa0e9bc0740c047253544c327a6d75c	Eukaryota	0.9938562477191015
7004c71bff7e5bd8c161a95af6add8ca	Eukaryota	0.9935143118876695
0e657d2cb324a2086bbe658c727b9a73	Eukaryota	0.9940109049920619
198c757aa3be7be98bf5c7360056c235	Eukaryota	0.9941551252034457
8c390bb9e1bea242f6467ccdcc9c592e	Eukaryota	0.9936383627121023
36578052f89c5bc9d4b63926972e0323	Eukaryota	0.9937464322707226
9fddc6e9254af397338c277931a28f52	Eukaryota	0.9946579600248241
61f5c74163bb636e7168fbb831516e3d	Eukaryota	0.9949272187107145
ec3661336253ce1a240bf75a8b975b0b	Eukaryota	0.9954378306501684
d98ec39415ea4fab32a708c5c1ff84d7	Eukaryota	0.9956359168654942
474ba68efa843f6dc9a02330b91bd0b4	Eukaryota	0.9951471470644824
4c723dd328adbcb16427d354091e3199	Eukaryota	0.9944565992843573
8c02f31891628d7f3449a26071c373d2	Eukaryota	0.9946288681899207
2cc4acb621ccd51b558021931e8816e2	Eukaryota	0.9943277522237607
e6b02b8bcf92243ef66b36a0a5744b2f	Eukaryota	0.994512969061706
265454edc3ee1a60eea39c95863320ff	Eukaryota	0.9942616685388498
c0fb36efe92cbb04d96e4b99aa0afdc7	Eukaryota	0.9944325113148863
8bb4f6bed22c87e4bb0b65618760f810	Eukaryota	0.9947191612132615
d6aa8cc91ac11ef8cc0093900e1ffb75	Eukaryota	0.9943051772490451
aa0332e7fe555941bd205c84a14ad5ed	Eukaryota	0.9944248728937095
c1ca1ef7426587fa38bd0499301fbfab	Eukaryota	0.9920452184230102
8ceeb6567bbe785496107bb857b469b3	Eukaryota	0.9943606818681296
522e0c4159dbc4a602cb82bcdc7889fc	Eukaryota	0.9945547595113196
fdaf7e6033be8ccbdea7322d1d7babcf	Eukaryota	0.9944488204102625
d8c4026ea78ac923f130539c7daefcef	Eukaryota	0.9951994393600877
eda0337577bc5159f901b768157209c2	Eukaryota	0.9942168599141497
9015b30bc3103ea07d613dd8fa18cc72	Eukaryota	0.9948596581631295
ae7bee6314d3215587d41a63e3cd52bb	Eukaryota	0.9946855583715906
d534b1a7f7e445f2714f6651c262104b	Eukaryota	0.9945769906938556
295a59e21be192dbda5e67f4498367d1	Eukaryota	0.9943914494183118
45eaab017da1d95e5479deb82e6ce5d8	Eukaryota	0.9948715899871445
3164c88f033d2b5a1891ccd98c03b512	Eukaryota	0.994492799444851
0f076de3ab7efac19f6f5b2fd0508f3f	Eukaryota	0.9942202502351977
038ad4a47bfb293d1f5b33533c3f112f	Eukaryota	0.9955337930353696
c73870f7c30fba1e40f6bfa4392d7889	Eukaryota	0.9955715556740705
8b8c1697281136d75a4c0c00ac06be5c	Eukaryota	0.9954395245181961
01f425e2ea909179fc5cea67031b3e57	Eukaryota	0.9953089567630231
e66e959cf62948e3a555d9c6134d7143	Eukaryota	0.9956222161571991
7d6ee074ba2d0e39146df80ca722234a	Eukaryota	0.9955682473924223
7ee36a51f2bcf2a998b14823d5177763	Eukaryota	0.9959231401885792
a118456e54e25a916e1e25336093d120	Eukaryota	0.9958148360537831
4bd6b3b1f65446114401a71709f4a5ae	Eukaryota	0.9955003005435825
53c827417be6acd002f3688d31a9135a	Eukaryota	0.9960242758676761
4f407bc5021532bfc8b42b0f5feec033	Eukaryota	0.9889421027786865
8b461177c794ab822a7fe4b7a76a690e	Eukaryota	0.988417911225468
78de6c49996e774aa43fc26d6bcd1bc6	Eukaryota	0.9911437244847322
c0db072f0854ad2f4ca24cf233e4d0e7	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	0.7922942787224042
e7a6d267a43d52d39aaaeb78c7cb78c6	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	0.7705329326751343
3f92ee5e5ae29bab6ab10a92e2698dc4	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	0.7819702255653543
b975ab91b1ad5d3cb769000df9f941a3	Eukaryota	0.9843157767261389
a2138e67a1a454fd0e8d83f0b3fb82f6	Eukaryota	0.9853547237946817
0c18884a3e4220a96aee2d8755eeeccf	Eukaryota	0.9857413845813126
aaee1efb8e3ff3deb37736e4411ba912	Eukaryota	0.9872077594637474
18336919ea93b006cf5fb9a57378e738	Eukaryota	0.9860207254691671
84d34467ce2120506731cf537d3caf5c	Eukaryota	0.9856304395103566
9954de2a68077dba4d2f2600523cf0d4	Eukaryota	0.9855695593489434
90321a299c72a3bc4ac36bd33cad8719	Eukaryota	0.9864246834756082
fb56507f2385c59a89536aa07d4a6d3c	Eukaryota	0.9934960058932981
7fc00d68d91bd4b9a674e2389855a1c2	Eukaryota	0.9936607203906168
5235e2cc8d605c19daae7dd29fdcc190	Eukaryota	0.9932382352632418
e2ca929dd0954dd37d5e4bfe74f61524	Eukaryota	0.9937666826419681
2f089feda4acbb092cca1e18de9004d8	Eukaryota	0.9941188760186865
2d6b94b079ddc05c9dc883ae177107e3	Eukaryota	0.9937631375703802
162594f9174b8ad82cf788ee28ee7586	Eukaryota	0.9938323565699615
577301eea07b369a651a1e848588a8c3	Eukaryota	0.9932048952181396
ccd5fe64cdc23f6e0935f93a349b9f80	Eukaryota	0.9940501600490163
d248fd75c1c757d703830063e9d0ad81	Eukaryota	0.9922705744950677
30cf5bd971cdfc9aa08748e193b59fd3	Eukaryota	0.9925123986584472
27bd7805b21c7b0c2ddead513f7469c1	Eukaryota	0.9853788275170454
30311797f219cf02ba815f7b9bb983ce	Eukaryota	0.9954373742690532
98057b1765af09f09797e8c2ea417a4d	Eukaryota	0.9963621128144939
0ab90899c363bc1ec74ff7be9e9d9bc3	Eukaryota	0.9921363873570179
4cc22939201cb6295593bdb510996efd	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Thecamoebida;Thecamoebidae;Stenamoeba;Stenamoeba_amazonica;	0.7912180502629674
5684f400065ee9ea5316426ffdb595cf	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Thecamoebida;Thecamoebidae;Stenamoeba;Stenamoeba_amazonica;	0.7912180423971055
466ddfd495f0b762d8d280d7783ee6c0	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Thecamoebida;Thecamoebidae;Stenamoeba;Stenamoeba_amazonica;	0.7912180490379461
